timestamp,test_distance,target_id,x_mm,y_mm,z_mm
1777584812.933147,2.0m,0,-159,343,1951
1777584812.986777,2.0m,0,-156,343,1947
1777584813.039228,2.0m,0,-156,341,1951
1777584813.092872,2.0m,0,-158,340,1947
1777584813.148747,2.0m,0,-156,341,1951
1777584813.204949,2.0m,0,-155,341,1940
1777584813.253215,2.0m,0,-158,343,1947
1777584813.306828,2.0m,0,-158,339,1944
1777584813.3610072,2.0m,0,-158,341,1940
1777584813.416647,2.0m,0,-158,339,1944
1777584813.4716291,2.0m,0,-158,339,1944
1777584813.522793,2.0m,0,-158,341,1940
1777584813.573992,2.0m,0,-157,341,1937
1777584813.634451,2.0m,0,-158,342,1944
1777584813.684489,2.0m,0,-157,341,1937
1777584813.7395551,2.0m,0,-158,342,1944
1777584813.792306,2.0m,0,-160,339,1940
1777584813.844821,2.0m,0,-158,339,1940
1777584813.9013178,2.0m,0,-163,336,1940
1777584813.952239,2.0m,0,-163,341,1940
1777584814.005044,2.0m,0,-163,339,1940
1777584814.060163,2.0m,0,-162,340,1933
1777584814.11433,2.0m,0,-162,338,1933
1777584814.170464,2.0m,0,-163,341,1937
1777584814.21906,2.0m,0,-163,341,1937
1777584814.273576,2.0m,0,-163,338,1937
